gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,8202,6144,6144,ck,0,0,649.8386,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,952.9,290.73,0.0
gfx942,304,8203,6144,3072,ck,0,0,337.1779,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,918.37,429.66,0.0
gfx942,304,8203,6144,4096,ck,0,0,448.5219,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,920.51,355.75,0.0
gfx942,304,8203,6144,6144,ck,0,0,650.9079,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,951.45,290.28,0.0
gfx942,304,8204,6144,3072,ck,0,0,341.4208,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,907.06,424.37,0.0
gfx942,304,8204,6144,4096,ck,0,0,446.1761,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.47,357.66,0.0
gfx942,304,8204,6144,6144,ck,0,0,638.0447,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,970.75,296.16,0.0
gfx942,304,8205,6144,3072,ck,0,0,334.2758,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,926.57,433.48,0.0
gfx942,304,8205,6144,4096,ck,0,0,445.4238,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,927.14,358.3,0.0
gfx942,304,8205,6144,6144,ck,0,0,644.5231,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,961.11,293.21,0.0
gfx942,304,8206,6144,3072,ck,0,0,337.6797,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,917.34,429.16,0.0
gfx942,304,8206,6144,4096,ck,0,0,442.3765,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,933.64,360.81,0.0
gfx942,304,8206,6144,6144,ck,0,0,648.6112,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,955.17,291.39,0.0
gfx942,304,8247,6144,3072,ck,0,0,336.29,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.73,432.81,0.0
gfx942,304,8247,6144,4096,ck,0,0,447.026,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,928.55,358.56,0.0
gfx942,304,8247,6144,6144,ck,0,0,647.6755,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,961.33,292.98,0.0
gfx942,304,8249,6144,3072,ck,0,0,341.5458,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,911.71,426.24,0.0
gfx942,304,8249,6144,4096,ck,0,0,442.2059,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,938.9,362.54,0.0
gfx942,304,8249,6144,6144,ck,0,0,649.93,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,958.22,292.02,0.0
gfx942,304,8256,6144,3072,ck,0,0,341.8284,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,911.73,426.2,0.0
gfx942,304,8256,6144,4096,ck,0,0,447.7353,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,928.09,358.32,0.0
gfx942,304,8256,6144,6144,ck,0,0,644.8329,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,966.62,294.53,0.0
gfx942,304,8261,6144,3072,ck,0,0,342.4663,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,910.58,425.63,0.0
gfx942,304,8261,6144,4096,ck,0,0,448.5938,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,926.87,357.82,0.0
gfx942,304,8261,6144,6144,ck,0,0,655.5427,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,951.4,289.86,0.0
gfx942,304,15361,6144,3072,ck,0,0,608.6712,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,952.66,418.65,0.0
gfx942,304,15361,6144,4096,ck,0,0,804.3938,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,961.15,344.16,0.0
gfx942,304,15361,6144,6144,ck,0,0,1175.0715,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.93,273.08,0.0
gfx942,304,16384,6144,3072,ck,0,0,639.0592,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,967.79,423.33,0.0
gfx942,304,16384,6144,6144,ck,0,0,1240.8813,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,996.83,273.79,0.0
